seller_region,country_code,brand,asin,reporting_date,top_bsr_position,bot_bsr_position,sales,performance,units,discounts,cogs,refunds,sde1,sessions_mobile,sessions_browser,sessions,pageviews_mobile,pageviews_browser,pageviews,topbsr_sales,botbsr_sales,units_sales,refunds_sales,sessionsmobile_sales,pageviews_sales,topbsr_sde1,botbsr_sde1,units_sde1,refunds_sde1,sessionsmobile_sde1,pageviews_sde1,topbsr_units,botbsr_units,units_units,refunds_units,sessionsmobile_units,pageviews_units
na,us,igan-covers,B0817FJRJD,2023-07-25,8.0,13388.0,1302.73,0.749817454,12,0,-337.8,,614.93000000000006,153,223,376,245,343,588,0.0061409501585132755,10.276880090271968,0.009211425,,0.117445672,0.451359837,0.013009610850015448,21.771583757500853,0.019514416275023171,,0.24880880750654544,0.95620639747613545,0.66666666666666663,1115.6666666666667,1.0,,12.75,49
na,us,igan-covers,B0817FJRJD,2023-11-09,7.0,13089.0,727.76,0.423046494,6,0,-167.7,-106.74,157.05,104,147,251,144,212,356,0.0096185555677695943,17.985324832362316,0.008244476,-0.146669232,0.142904254,0.489172255,0.044571792422795284,83.342884431709635,0.0382043935052531,-0.67965616045845267,0.66220948742438712,2.2667940146450172,1.1666666666666667,2181.5,1.0,-17.79,17.333333333,59.333333333
na,us,igan-covers,B0817FJRJD,2023-10-30,12.0,16679.0,856.89,0.51052753,7,0,-195.65,,425.11999999999995,94,153,247,143,223,366,0.014004131218709519,19.464575383071338,0.008169077,,0.109699028,0.427126002,0.028227324049680095,39.233628152051189,0.016465939028980053,,0.22111403838916074,0.86093338351524284,1.7142857142857142,2382.7142857142858,1.0,,13.428571429,52.285714286
na,us,igan-covers,B0817FJRJD,2023-06-03,14.0,32786.0,726.81,0.414336628,6,0,-170.52,,351.66,101,122,223,165,194,359,0.019262255610131947,45.109450888127576,0.008255252,,0.138963415,0.493939269,0.039811181254620936,93.232099186714436,0.017061934823408974,,0.28720923619405103,1.020872433600637,2.3333333333333335,5464.333333333333,1.0,,16.833333333,59.833333333
na,us,igan-covers,B0817FJRJD,2023-11-02,9.0,15387.0,612.06,0.355145416,5,0,-139.75,,204.46999999999997,100,138,238,139,194,333,0.014704440741103815,25.139692187040488,0.008169134,,0.163382675,0.544064307,0.04401623710079719,75.2530933633296,0.024453465055998439,,0.48906930111996877,1.628600772729496,1.8,3077.4,1.0,,20,66.6
na,us,igan-covers,B0817FJRJD,2023-09-14,4.0,5625.0,2436.21,1.394981244,21,0,-552.51,,1290.14,167,249,416,234,328,562,0.0016418945821583524,2.3089142561601834,0.008619947,,0.068549099,0.230686189,0.0031004387120777588,4.3599919388593484,0.016277303238408234,,0.12944331622924643,0.43561163904692513,0.19047619047619047,267.85714285714283,1.0,,7.952380952,26.761904762
na,us,igan-covers,B0817FJRJD,2023-08-02,7.0,14330.0,877.62,0.578419252,8,0,-224.64,,400.29999999999995,121,166,287,172,235,407,0.0079761172261343175,16.328251407214967,0.009115563,,0.137872883,0.463754244,0.017486884836372722,35.798151386460162,0.019985011241568824,,0.30227329502872846,1.016737446914814,0.875,1791.25,1.0,,15.125,50.875
na,us,igan-covers,B0817FJRJD,2023-09-27,2.0,4301.0,2597.11,1.667079437,26,0,-684.06,-102.51,1203.42,183,309,492,274,448,722,0.0007700867502724181,1.6560715564608353,0.010011128,-0.039470796,0.070462938,0.278001317,0.0016619301656944374,3.5739808213258875,0.021605092154027686,-0.085182230642668388,0.15206661016104103,0.59995678981569189,0.076923076923076927,165.42307692307693,1.0,-3.942692308,7.038461538,27.769230769
na,us,igan-covers,B0817FJRJD,2023-06-25,7.0,12808.0,1190.68,0.778415197,10,0,-284.2,,580.54,223,210,433,394,311,705,0.0058789935163100077,10.756878422414083,0.008398562,,0.187287936,0.592098633,0.012057739346126022,22.062217935026013,0.017225341923037173,,0.38412512488372896,1.2143866055741208,0.7,1280.8,1.0,,22.3,70.5
na,us,igan-covers,B0817FJRJD,2023-09-24,6.0,10027.0,896.68,0.586195283,7,0,-184.17,,465.46999999999997,176,187,363,263,254,517,0.0066913503144934655,11.182361600570996,0.007806575,,0.196279609,0.576571352,0.012890197005177564,21.541667561819239,0.015038563172707157,,0.3781124454852085,1.1107053086128,0.8571428571428571,1432.4285714285713,1.0,,25.142857143,73.857142857
na,us,igan-covers,B0817FJRJD,2023-10-23,17.0,26444.0,611.99,0.413269994,5,0,-139.75,-114.02,85.009999999999991,102,181,283,146,249,395,0.027778231670452132,43.209856370202125,0.008170068,-0.186310234,0.16666939,0.645435383,0.19997647335607577,311.06928596635692,0.058816609810610522,-1.3412539701211623,1.1998588401364547,4.6465121750382314,3.4,5288.8,1.0,-22.804,20.4,79
na,us,igan-covers,B0817FJRJD,2023-11-22,9.0,14116.0,2277.61,1.537478523,24,0,-670.8,,898.3599999999999,95,161,256,144,241,385,0.0039515105746813547,6.1977248080224445,0.010537362,,0.041710389,0.169036841,0.01001825548777773,15.713077162830048,0.02671534796740728,,0.10574825237098714,0.42855870697715842,0.375,588.16666666666663,1.0,,3.958333333,16.041666667
na,us,igan-covers,B0817FJRJD,2023-12-27,5.0,9218.0,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
na,us,igan-covers,B0817FJRJD,2023-06-23,8.0,13952.0,1191.66,0.748061032,10,0,-284.2,-199.24,387.31,126,162,288,202,242,444,0.0067133242703455677,11.70803752748267,0.008391655,-0.167195341,0.105734857,0.372589497,0.020655289044951071,36.022824094394672,0.02581911130618884,-0.51441997366450654,0.3253208024579794,1.1463685419947844,0.8,1395.2,1.0,-19.924,12.6,44.4
na,us,igan-covers,B0817FJRJD,2023-12-23,6.0,7736.0,708.14,0.463230645,6,0,-167.7,,223.61999999999998,123,137,260,191,190,381,0.0084729008388171826,10.924393481514954,0.008472901,,0.173694467,0.538029203,0.026831231553528311,34.594401216349169,0.026831231553528311,,0.55004024684733033,1.7037832036490477,1.0,1289.3333333333333,1.0,,20.5,63.5
na,us,igan-covers,B0817FJRJD,2023-08-24,2.0,4802.0,4314.63,2.903941116,45,0,-1263.6,-105.47,1779.3000000000002,307,312,619,491,486,977,0.00046353916790083967,1.112957542129916,0.010429631,-0.024444738,0.071153262,0.226438884,0.0011240375428539311,2.698814140392289,0.025290844714213452,-0.059276119822402058,0.17253976282807845,0.54909233968414539,0.044444444444444446,106.71111111111111,1.0,-2.343777778,6.822222222,21.711111111
na,us,igan-covers,B0817FJRJD,2023-06-12,14.0,30109.0,1086.16,0.724632317,9,0,-255.78,-106.2,432.95,97,153,250,143,260,403,0.012889445385578551,27.720593651027471,0.008286072,-0.09777565,0.089305443,0.371031892,0.032336297493936947,69.543827231781961,0.020787619817530894,-0.24529391384686455,0.2240443469222774,0.9308234207183278,1.5555555555555556,3345.4444444444443,1.0,-11.8,10.777777778,44.777777778
na,us,igan-covers,B0817FJRJD,2023-07-31,5.0,11057.0,1177.89,0.79210892,11,0,-309.65,,551.28,160,228,388,257,348,605,0.0042448785540245689,9.387124434369932,0.009338733,,0.135836114,0.513630305,0.0090698011899579163,20.056958351472936,0.019953562617907417,,0.29023363807865332,1.0974459439849078,0.45454545454545453,1005.1818181818181,1.0,,14.545454545,55
na,us,igan-covers,B0817FJRJD,2023-11-17,9.0,15258.0,954.76,0.580946697,8,0,-223.6,,399.24,93,137,230,139,187,326,0.0094264527211026863,15.980979513176086,0.008379069,,0.097406678,0.341447065,0.022542831379621282,38.217613465584613,0.020038072337441138,,0.23294259092275321,0.81655144775072641,1.125,1907.25,1.0,,11.625,40.75
na,us,igan-covers,B0817FJRJD,2023-06-11,8.0,23123.0,845.03,0.51189572,7,0,-198.94,,405.40999999999997,125,147,272,201,232,433,0.0094671195105499213,27.363525555305731,0.00828373,,0.147923742,0.512407844,0.0197331096914235,57.0360869243482,0.017266470979995563,,0.30832983892849219,1.0680545620482969,1.1428571428571428,3303.2857142857142,1.0,,17.857142857,61.857142857
na,us,igan-covers,B0817FJRJD,2023-06-10,8.0,21972.0,1207.18,0.721370015,10,0,-284.2,-106.23,494.96999999999997,98,131,229,147,205,352,0.0066270150267565726,18.201096770986926,0.008283769,-0.087998476,0.081180934,0.291588661,0.016162595712871489,44.390569125401541,0.020203244641089361,-0.21461906782229229,0.19799179748267573,0.71115421136634549,0.8,2197.2,1.0,-10.623,9.8,35.2
na,us,igan-covers,B0817FJRJD,2023-10-29,8.0,14390.0,491.97,0.294361656,4,0,-111.8,,138.50000000000006,161,173,334,245,227,472,0.016261154135414759,29.2497510010773,0.008130577,,0.327255727,0.959408094,0.057761732851985534,103.89891696750898,0.028880866425992767,,1.1624548736462088,3.4079422382671467,2.0,3597.5,1.0,,40.25,118
na,us,igan-covers,B0817FJRJD,2023-07-26,10.0,15011.0,1604.1,0.950766019,15,0,-422.25,,830.25,194,221,415,280,313,593,0.0062340253101427594,9.3578953930552959,0.009351038,,0.120940091,0.369677701,0.012044564890093345,18.080096356519121,0.018066847335140017,,0.2336645588678109,0.71424269798253537,0.66666666666666663,1000.7333333333333,1.0,,12.933333333,39.533333333
na,us,igan-covers,B0817FJRJD,2023-10-16,11.0,18349.0,649.32,0.40977071,5,0,-139.75,-86.63,170.89999999999998,98,153,251,146,211,357,0.016940799605741391,28.258793815068071,0.007700363,-0.133416497,0.150927124,0.549805951,0.064365125804564077,107.36688121708603,0.029256875365710946,-0.50690462258630786,0.57343475716793457,2.0889409011117617,2.2,3669.8,1.0,-17.326,19.6,71.4
na,us,igan-covers,B0817FJRJD,2023-06-30,7.0,13224.0,1307.31,0.824058202,12,0,-341.04,,609.55000000000007,153,190,343,237,256,493,0.005354506582218449,10.115427863322395,0.009179154,,0.117034215,0.377110249,0.011483881551964562,21.694692806168483,0.019686654089082108,,0.25100483963579689,0.80879337215979,0.58333333333333337,1102.0,1.0,,12.75,41.083333333
na,us,igan-covers,B0817FJRJD,2023-08-12,3.0,9066.0,947.76,0.593879948,8,0,-224.64,-104.25,362.01,191,248,439,261,350,611,0.0031653583185616611,9.56571283869334,0.008440956,-0.109996202,0.201527813,0.644677978,0.0082870638932626174,25.043507085439629,0.022098837048700314,-0.28797547029087595,0.52760973453772,1.6877986795944864,0.375,1133.25,1.0,-13.03125,23.875,76.375
na,us,igan-covers,B0817FJRJD,2023-10-10,7.0,16156.0,1377.02,0.857157847,13,0,-363.35,,589.47,211,245,456,295,329,624,0.0050834410538699512,11.732581952331847,0.009440676,,0.153229437,0.45315246,0.01187507421921387,27.407671297945612,0.022053709264254328,,0.35794866575058948,1.0585780446842079,0.53846153846153844,1242.7692307692307,1.0,,16.230769231,48
na,us,igan-covers,B0817FJRJD,2023-06-21,5.0,10380.0,2013.25,1.14133398,17,0,-483.14,-93.78,929.1099999999999,180,181,361,281,251,532,0.0024835465044082952,5.15584254315162,0.008444058,-0.046581398,0.089407674,0.264249348,0.00538149411802693,11.171981789023906,0.018297080001291561,-0.1009353036777131,0.19373378824896947,0.57259097415806526,0.29411764705882354,610.58823529411768,1.0,-5.516470588,10.588235294,31.294117647
na,us,igan-covers,B0817FJRJD,2023-08-03,7.0,13739.0,1077.94,0.612502969,10,0,-280.8,-83.39,438.26,126,184,310,192,272,464,0.0064938679332801454,12.745607362190844,0.009276954,-0.077360521,0.116889623,0.430450674,0.015972253913202211,31.348970930497877,0.022817505590288872,-0.1902751791174189,0.28750057043763977,1.0587322593894035,0.7,1373.9,1.0,-8.339,12.6,46.4
na,us,igan-covers,B0817FJRJD,2023-10-12,11.0,13982.0,653.3,0.334755936,5,-23.9,-139.75,-114.15,153.29,117,174,291,176,229,405,0.016837593754783407,21.402112352671057,0.007653452,-0.174728302,0.17909077,0.619929588,0.071759410268119259,91.21273403353122,0.032617913758236028,-0.74466697110052849,0.763259181942723,2.6420510144171181,2.2,2796.4,1.0,-22.83,23.4,81
na,us,igan-covers,B0817FJRJD,2023-11-10,11.0,18043.0,365.31,0.188017649,3,0,-83.85,,92.809999999999988,114,150,264,165,189,354,0.030111412225233364,49.390928252716868,0.008212203,,0.312063727,0.969039993,0.11852171102251914,194.40793017993752,0.032324103006141587,,1.2283159142333802,3.8142441547247068,3.6666666666666665,6014.333333333333,1.0,,38,118
na,us,igan-covers,B0817FJRJD,2023-08-27,2.0,2269.0,6441.26,3.213581447,67,0,-1881.36,-179.76,2760.15,585,560,1145,949,862,1811,0.00031049825655228943,0.35226027205857235,0.010401692,-0.027907583,0.09082074,0.281156171,0.00072459830081698451,0.822056772276869,0.024274043077368981,-0.065126895277430569,0.21194500298896798,0.65612376138977957,0.029850746268656716,33.865671641791046,1.0,-2.682985075,8.731343284,27.029850746
na,us,igan-covers,B0817FJRJD,2023-11-21,7.0,9448.0,760.3,0.400872918,8,0,-223.6,,225.66,105,141,246,148,202,350,0.0092068920163093527,12.426673681441537,0.010522162,,0.13810338,0.460344601,0.031020118762740405,41.868297438624481,0.035451564300274747,,0.46530178144110612,1.5510059381370203,0.875,1181.0,1.0,,13.125,43.75
na,us,igan-covers,B0817FJRJD,2023-07-02,8.0,14526.0,1819.34,1.072760917,17,0,-478.55,,855.7,234,250,484,374,341,715,0.0043971989842470352,7.9842140556465537,0.009344048,,0.12861807,0.392999659,0.0093490709360757266,16.9755755521795,0.01986677573916092,,0.273460324880215,0.83557321491176806,0.47058823529411764,854.47058823529414,1.0,,13.764705882,42.058823529
na,us,igan-covers,B0817FJRJD,2023-10-27,5.0,9860.0,1104.63,0.656484675,9,0,-251.55,-113.82,484.10999999999996,101,146,247,193,187,380,0.0045264025058164266,8.9260657414699942,0.008147525,-0.103039027,0.091433331,0.34400659,0.010328231187126894,20.367271901014234,0.018590816136828409,-0.23511185474375659,0.20863026997996326,0.78494557022164391,0.55555555555555558,1095.5555555555557,1.0,-12.646666667,11.222222222,42.222222222
na,us,igan-covers,B0817FJRJD,2023-07-05,4.0,10122.0,979.29,0.594163658,9,0,-253.35,-388.84,152.75,174,182,356,268,250,518,0.00408459189821197,10.33605979842539,0.009190332,-0.397063178,0.177679748,0.528954651,0.026186579378068741,66.265139116202946,0.058919803600654665,-2.5455973813420618,1.1391162029459903,3.3911620294599016,0.44444444444444442,1124.6666666666667,1.0,-43.204444444,19.333333333,57.555555556
na,us,igan-covers,B0817FJRJD,2023-11-14,13.0,17288.0,598.37,0.36174222,5,0,-139.75,,195.29000000000002,87,143,230,120,185,305,0.021725688119391011,28.891822785233217,0.008356034,,0.14539499,0.509718067,0.06656766859542218,88.5247580521276,0.025602949459777764,,0.44549132060013308,1.5617799170464435,2.6,3457.6,1.0,,17.4,61
na,us,igan-covers,B0817FJRJD,2023-11-13,10.0,15136.0,607.6,0.369129898,5,0,-139.75,-113.52,147.46,103,144,247,147,196,343,0.016458196181698484,24.911125740618829,0.008229098,-0.186833443,0.169519421,0.564516129,0.067815000678150009,102.64478502644785,0.033907500339075004,-0.76983588769835876,0.69849450698494508,2.3260545232605452,2.0,3027.2,1.0,-22.704,20.6,68.6
na,us,igan-covers,B0817FJRJD,2023-08-31,3.0,3053.0,2237.76,1.324079169,18,0,-505.44,-84.22,1085.56,227,339,566,340,474,814,0.0013406263406263404,1.3643107393107392,0.008043758,-0.03763585,0.101440726,0.363756614,0.0027635506098235012,2.8123733372637165,0.016581303658941008,-0.077582077453111756,0.20910866280997828,0.74984339879877671,0.16666666666666666,169.61111111111111,1.0,-4.678888889,12.611111111,45.222222222
na,us,igan-covers,B0817FJRJD,2023-07-06,9.0,15234.0,989.6,0.59306712,9,0,-253.35,-188.84,280.04,147,180,327,220,250,470,0.009094583670169765,15.394098625707356,0.009094584,-0.190824576,0.148544867,0.474939369,0.032138265962005426,54.399371518354513,0.032138265962005426,-0.67433223825167832,0.52492501071275532,1.6783316669047277,1.0,1692.6666666666667,1.0,-20.982222222,16.333333333,52.222222222
na,us,igan-covers,B0817FJRJD,2023-12-26,5.0,9218.0,1179.26,0.733136063,10,0,-279.5,,644.47,,,,,,,0.0042399470854603731,7.8167664467547446,0.008479894,,,,0.0077583130324142312,14.303225906558877,0.015516626064828462,,,,0.5,921.8,1.0,,,
na,us,igan-covers,B0817FJRJD,2023-09-01,3.0,4140.0,2377.6,1.541618792,19,0,-499.89,-106.69,1187.43,206,273,479,316,380,696,0.0012617765814266488,1.7412516823687754,0.007991252,-0.044872981,0.086641992,0.292732167,0.0025264647179202141,3.4865213107298954,0.016000943213494691,-0.089849506918302541,0.17348391063052138,0.58613981455748965,0.15789473684210525,217.89473684210526,1.0,-5.615263158,10.842105263,36.631578947
na,us,igan-covers,B0817FJRJD,2023-09-23,6.0,8009.0,1282.67,0.814697087,10,0,-263.1,,681.52,193,242,435,272,334,606,0.0046777425214591436,6.24400664239438,0.007796238,,0.150467384,0.472451995,0.00880385021716164,11.751672731541261,0.014673083695269398,,0.28319051531869938,0.88918887193332552,0.6,800.9,1.0,,19.3,60.6
na,us,igan-covers,B0817FJRJD,2023-08-06,7.0,13277.0,1296.15,0.825575085,12,0,-336.96,,613.29000000000008,165,192,357,257,304,561,0.0054006094973575586,10.243413185202328,0.009258188,,0.127300081,0.432820275,0.011413849891568425,21.648812144336283,0.0195665998141173,,0.26904074744411288,0.91473854130998378,0.58333333333333337,1106.4166666666667,1.0,,13.75,46.75
na,us,igan-covers,B0817FJRJD,2023-09-03,4.0,6418.0,2254.13,1.42947914,18,0,-473.58,-203.11,1196.18,222,238,460,314,319,633,0.0017745205467297803,2.8472182172279328,0.007985342,-0.090105717,0.09848589,0.280817877,0.0033439783310204147,5.3654132321222558,0.015047902489591867,-0.16979885970338912,0.18559079737163303,0.52918457088398063,0.22222222222222221,356.55555555555554,1.0,-11.283888889,12.333333333,35.166666667
na,us,igan-covers,B0817FJRJD,2023-10-18,13.0,20734.0,471.94,0.305864601,4,0,-111.8,,140.25,75,158,233,107,198,305,0.027545874475568929,43.933550875111244,0.008475654,,0.158918507,0.646268593,0.092691622103386814,147.83600713012478,0.0285204991087344,,0.53475935828877008,2.1746880570409983,3.25,5183.5,1.0,,18.75,76.25
na,us,igan-covers,B0817FJRJD,2023-12-10,5.0,10964.0,2058.33,1.327079127,17,0,-475.15,-81.74,886.59,162,187,349,252,255,507,0.002429153731423047,5.3266483022644575,0.008259123,-0.039711805,0.078704581,0.246316188,0.0056395853776830323,12.366482816183353,0.019174590284122311,-0.092195941754362215,0.18272256623693026,0.57185395729705946,0.29411764705882354,644.94117647058829,1.0,-4.808235294,9.529411765,29.823529412
na,us,igan-covers,B0817FJRJD,2023-09-07,5.0,6939.0,1890.02,1.219636307,15,-102.96,-394.65,-196.17,741.83,177,268,445,255,378,633,0.0026454746510618937,3.6713897207436959,0.007936424,-0.103792552,0.093649803,0.334917091,0.006740088699567286,9.35389509725948,0.020220266098701856,-0.26444064003882289,0.23859913996468193,0.8532952293652184,0.33333333333333331,462.6,1.0,-13.078,11.8,42.2
na,us,igan-covers,B0817FJRJD,2023-10-14,9.0,14214.0,918.88,0.554463688,7,0,-195.65,,413.63,121,157,278,184,195,379,0.00979453247431656,15.468831621103952,0.00761797,,0.131682048,0.412458645,0.021758576505572613,34.364045161134349,0.016923337282112032,,0.29253197301936512,0.91627783284578,1.2857142857142858,2030.5714285714287,1.0,,17.285714286,54.142857143
na,us,igan-covers,B0817FJRJD,2023-11-28,3.0,4747.0,1183.34,0.690866147,10,0,-279.5,,486.28000000000003,142,164,306,195,215,410,0.0025351969848057196,4.0115266956242506,0.008450657,,0.119999324,0.346476921,0.0061692851854898405,9.7618655918400918,0.020564283951632803,,0.29201283211318579,0.84313564201694491,0.3,474.7,1.0,,14.2,41
na,us,igan-covers,B0817FJRJD,2023-12-04,12.0,19389.0,600.75,0.348352922,5,0,-139.75,,202.51999999999998,93,147,240,149,203,352,0.019975031210986267,32.274656679151065,0.00832293,,0.154806492,0.585934249,0.05925340707090658,95.738692474817313,0.024688919612877742,,0.459213904799526,1.7380999407465931,2.4,3877.8,1.0,,18.6,70.4
na,us,igan-covers,B0817FJRJD,2023-06-24,9.0,13133.0,833.47,0.491639473,7,0,-198.94,,402.89,166,187,353,254,289,543,0.010798229090429169,15.757015849400698,0.008398623,,0.199167337,0.651493155,0.022338603589068976,32.596986770582539,0.01737446945816476,,0.41202313286505005,1.3477624165404949,1.2857142857142858,1876.1428571428571,1.0,,23.714285714,77.571428571
na,us,igan-covers,B0817FJRJD,2023-07-19,8.0,12859.0,1403.34,0.793764665,13,0,-365.95,,732.75,153,240,393,230,323,553,0.0057006855074322694,9.1631393675089434,0.009263614,,0.10902561,0.394059886,0.010917775503241215,17.548959399522346,0.017741385192766974,,0.20880245649948823,0.754691231661549,0.61538461538461542,989.15384615384619,1.0,,11.769230769,42.538461538
na,us,igan-covers,B0817FJRJD,2023-08-08,6.0,11688.0,1492.53,0.904348902,14,0,-393.12,,744.9,159,242,401,242,352,594,0.00402001969809652,7.8309983718920222,0.009380046,,0.106530522,0.39798195,0.0080547724526782126,15.690696737817158,0.018794469056249163,,0.21345146999597261,0.797422472815143,0.42857142857142855,834.85714285714289,1.0,,11.357142857,42.428571429
na,us,igan-covers,B0817FJRJD,2023-08-23,3.0,5647.0,2389.29,1.471450372,25,0,-702,-105.94,935.91000000000008,218,284,502,334,415,749,0.0012556031289629975,2.3634636230846819,0.010463359,-0.044339532,0.091240494,0.313482248,0.0032054364201686055,6.0336998215640385,0.026711970168071714,-0.1131946447842207,0.23292837986558534,0.80029062623542857,0.12,225.88,1.0,-4.2376,8.72,29.96
na,us,igan-covers,B0817FJRJD,2023-09-26,2.0,6871.0,2649.72,1.417225563,27,0,-710.37,-113.96,1250.32,209,285,494,317,403,720,0.00075479673323973864,2.593104177045122,0.010189756,-0.043008318,0.078876259,0.271726824,0.0015995905048307635,5.4953931793460873,0.021594471815215305,-0.091144666965256887,0.16715720775481477,0.57585258173907483,0.07407407407407407,254.4814814814815,1.0,-4.220740741,7.740740741,26.666666667
na,us,igan-covers,B0817FJRJD,2023-08-07,5.0,11577.0,1380,0.76687139,13,0,-365.04,-93.41,539.21,192,260,452,310,382,692,0.0036231884057971015,8.3891304347826079,0.00942029,-0.067688406,0.139130435,0.501449275,0.009272825058882439,21.470299141336397,0.02410934515309434,-0.17323491775004171,0.35607648226108563,1.2833589881493295,0.38461538461538464,890.53846153846155,1.0,-7.185384615,14.769230769,53.230769231
na,us,igan-covers,B0817FJRJD,2023-09-11,5.0,8029.0,1379.7,0.778576357,11,0,-289.41,,738.2700000000001,182,291,473,246,390,636,0.0036239762267159525,5.8193810248604771,0.007972748,,0.131912735,0.460969776,0.0067725899738578016,10.875424980020858,0.014899697942487165,,0.246522275048424,0.86147344467471243,0.45454545454545453,729.90909090909088,1.0,,16.545454545,57.818181818
na,us,igan-covers,B0817FJRJD,2023-06-17,6.0,18095.0,1399.18,0.797486266,13,0,-369.46,,661.81999999999994,158,178,336,229,259,488,0.0042882259609199674,12.9325747938078,0.009291156,,0.112923284,0.348775711,0.0090659091595902217,27.341271040464179,0.019642803179112146,,0.23873560786920917,0.73736061164667133,0.46153846153846156,1391.9230769230769,1.0,,12.153846154,37.538461538
na,us,igan-covers,B0817FJRJD,2023-08-25,2.0,2950.0,4229.69,2.32851753,44,0,-1235.52,-84.59,1760.3,368,416,784,596,623,1219,0.00047284789192588589,0.69745064059068163,0.010402654,-0.019999102,0.087004012,0.28820079,0.0011361699710276659,1.6758507072658071,0.024995739362608647,-0.048054308924615124,0.20905527466909049,0.69249559734136223,0.045454545454545456,67.045454545454547,1.0,-1.9225,8.363636364,27.704545455
na,us,igan-covers,B0817FJRJD,2023-08-22,3.0,4849.0,2391.94,1.313326051,25,0,-702,,1014.41,239,252,491,381,370,751,0.0012542120621754727,2.0272247631629554,0.010451767,,0.099918894,0.313971086,0.0029573840951883363,4.7801184925227478,0.0246448674599028,,0.23560493291667078,0.74033181849548013,0.12,193.96,1.0,,9.56,30.04
na,us,igan-covers,B0817FJRJD,2023-08-17,4.0,10745.0,721.43,0.419750694,6,0,-168.48,,353.96000000000004,140,163,303,227,234,461,0.005544543476151533,14.894029912812055,0.008316815,,0.194059022,0.639008636,0.011300711944852524,30.356537461860093,0.016951067917278788,,0.39552491806983836,1.3024070516442534,0.66666666666666663,1790.8333333333333,1.0,,23.333333333,76.833333333
na,us,igan-covers,B0817FJRJD,2023-10-19,16.0,20228.0,494.82,0.307137641,4,-21.12,-111.8,-114.59,23.980000000000004,106,153,259,140,202,342,0.032334990501596543,40.879511741643427,0.008083748,-0.23157916,0.214219312,0.691160422,0.66722268557130926,843.5362802335278,0.16680567139282731,-4.7785654712260213,4.4203502919099238,14.261884904086736,4.0,5057.0,1.0,-28.6475,26.5,85.5
na,us,igan-covers,B0817FJRJD,2023-12-08,8.0,14199.0,1207.86,0.753771494,10,0,-279.5,,523.7700000000001,93,118,211,157,162,319,0.00662328415544848,11.75550146540162,0.008279105,,0.076995678,0.264103456,0.015273879756381616,27.109227332607819,0.019092349695477018,,0.17755885216793627,0.60904595528571692,0.8,1419.9,1.0,,9.3,31.9
na,us,igan-covers,B0817FJRJD,2023-12-13,5.0,9543.0,1084.25,0.680179565,9,0,-251.55,,467.73000000000008,88,112,200,134,135,269,0.0046114825916532161,8.8014756744293283,0.008300669,,0.081162094,0.248097763,0.010689927949885616,20.402796485151686,0.019241870309794108,,0.18814273191798683,0.57511812370384618,0.55555555555555558,1060.3333333333333,1.0,,9.777777778,29.888888889
na,us,igan-covers,B0817FJRJD,2023-10-09,13.0,21448.0,518.56,0.347994525,4,0,-111.8,-114.34,105.53,134,190,324,198,262,460,0.025069423017587168,41.360691144708426,0.007713669,-0.220495218,0.258407899,0.887071891,0.12318771913200038,203.24078461101109,0.037903913579077041,-1.0834833696579171,1.2697811048990808,4.35895006159386,3.25,5362.0,1.0,-28.585,33.5,115
na,us,igan-covers,B0817FJRJD,2023-07-08,8.0,14755.0,1170.99,0.770427401,11,0,-309.65,,532.77,174,184,358,269,267,536,0.0068318260617084691,12.600449192563557,0.009393761,,0.148592217,0.457732346,0.015015860502655931,27.694877714586031,0.020646808191151906,,0.32659496593276649,1.0060626536779473,0.72727272727272729,1341.3636363636363,1.0,,15.818181818,48.727272727
na,us,igan-covers,B0817FJRJD,2023-08-11,3.0,8960.0,1538.42,1.076598779,14,0,-393.12,-83.31,659.77,146,209,355,210,270,480,0.0019500526514215882,5.8241572522458105,0.009100246,-0.054152962,0.094902562,0.312008424,0.0045470391196932268,13.580490170817104,0.021219515891901724,-0.12627127635388091,0.22128923715840368,0.72752625915091629,0.21428571428571427,640.0,1.0,-5.950714286,10.428571429,34.285714286
na,us,igan-covers,B0817FJRJD,2023-12-05,8.0,18387.0,601.25,0.42479335,5,0,-139.75,,231.32999999999998,98,112,210,144,146,290,0.013305613305613306,30.581288981288981,0.008316008,,0.162993763,0.482328482,0.034582630873643716,79.483854234210867,0.021614144296027323,,0.42363722820213551,1.2536203691695846,1.6,3677.4,1.0,,19.6,58
na,us,igan-covers,B0817FJRJD,2023-06-26,8.0,15494.0,1902.99,1.347272116,16,0,-454.72,-376.76,567.74,216,283,499,345,412,757,0.0042039106879174348,8.1419240248240925,0.008407821,-0.197983174,0.113505589,0.397795049,0.014090957128262936,27.290661218163244,0.028181914256525872,-0.663613625955543,0.38045584246309933,1.3333568182618805,0.5,968.375,1.0,-23.5475,13.5,47.3125
na,us,igan-covers,B0817FJRJD,2023-08-15,3.0,9867.0,1662.82,1.200259224,14,0,-393.12,,829.07999999999993,120,201,321,169,275,444,0.0018041640105363179,5.9338954306539495,0.008419432,,0.07216656,0.267016274,0.0036184686640613694,11.901143436097845,0.016886187098953058,,0.14473874656245478,0.53553336228108273,0.21428571428571427,704.78571428571433,1.0,,8.571428571,31.714285714
